Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
Wellington University,-41.302809999999965,174.77460000000008,4d574923fa4e2d439819a101,Jala's Store 1984,-41.302431751648115,174.77287052201874,Convenience Store
Wellington University,-41.302809999999965,174.77460000000008,4bb05892f964a520eb413ce3,McDonald's,-41.30172296537666,174.7794064680842,Fast Food Restaurant
Wellington University,-41.302809999999965,174.77460000000008,4bca7f293740b713160b6165,Yan's Supermarket,-41.29923634636151,174.77380979220857,Grocery Store
Wellington University,-41.302809999999965,174.77460000000008,4bbfa26b2a89ef3ba445ef88,BPM Fitness Studio,-41.300068881841334,174.77274089741735,Gym / Fitness Center
Wellington University,-41.302809999999965,174.77460000000008,4c6ba0de96eaa5932dde22df,Powerhouse Gym,-41.299514,174.774761,Gym
Wellington University,-41.302809999999965,174.77460000000008,4bf76a8c5ec320a1e41587d3,Jaycar Electronics,-41.30393263,174.77872307,Electronics Store
Wellington University,-41.302809999999965,174.77460000000008,4b5d3000f964a520f85529e3,Pizza Hut,-41.303445622676094,174.77894444402497,Pizza Place
Wellington University,-41.302809999999965,174.77460000000008,4fa5cdffe4b0a34ac7e5e55e,Salvation Coffee,-41.303716,174.779085,Cafe
Wellington University,-41.302809999999965,174.77460000000008,4fa5c19ee4b0d6f4bcf67758,Subway,-41.30243215482659,174.77941122853517,Sandwich Place
Wellington University,-41.302809999999965,174.77460000000008,4c2e6945452620a16cce1b0f,Nairn Street Park,-41.30090736737919,174.77043940205505,Park
Wellington University,-41.302809999999965,174.77460000000008,4b946b9ef964a520be7834e3,Coffee Supreme,-41.299181911308864,174.7738825817548,Coffee Shop
Wellington University,-41.302809999999965,174.77460000000008,54ae3bef498ebcf27efa2d79,Wild Bean Cafe,-41.30320832,174.77954055,Cafe
Wellington University,-41.302809999999965,174.77460000000008,56f884db498e940837eae98f,The Great War Exhibition,-41.299535,174.777214,Exhibit
Wellington University,-41.302809999999965,174.77460000000008,4b07b2c3f964a5207eff22e3,Mount Cook,-41.29928991122909,174.77231034817436,Neighborhood
Wellington University,-41.302809999999965,174.77460000000008,4c630ac9fa7bc928a29b0f27,Jack's Bakery,-41.30170868230316,174.77970778942108,Bakery
Wellington University,-41.302809999999965,174.77460000000008,4bdd1e65d33f2d7fda618a3c,Rice Bowl Burger Bar,-41.30529369069267,174.77883131767715,Fast Food Restaurant
Wellington University,-41.302809999999965,174.77460000000008,4bc6fbd114d79521928066e9,Wellington Accident & Urgent Medical Centre,-41.30184855948266,174.7798256065094,Emergency Room
Wellington University,-41.302809999999965,174.77460000000008,4ba06e03f964a5205c6d37e3,Four Square,-41.30526288979843,174.77892698982603,Grocery Store
Wellington University,-41.302809999999965,174.77460000000008,4b058776f964a520ee9322e3,The Carillon,-41.2988797827326,174.772157412101,Hotel
Wellington University,-41.302809999999965,174.77460000000008,4bdbd3c83904a593a83a4c9e,Bus stop 7016,-41.30636,174.778164,Bus Stop
Wilton,-41.26683532599998,174.75506041500012,4d2254b616cfb60c6d966861,Troup Picnic Area,-41.26635609979916,174.75565910339355,Picnic Area
Wilton,-41.26683532599998,174.75506041500012,4b058779f964a520839422e3,Otari-Wilton's Bush,-41.2678076659992,174.75741863250732,Nature Preserve
Wilton,-41.26683532599998,174.75506041500012,4f55b0efe4b06d7238a078df,Wilton Bowling Club,-41.267443,174.76009,Bowling Green
Wilton,-41.26683532599998,174.75506041500012,4d681393c406f04d7344f64c,Wilton Park,-41.2709103,174.7561464,Park
Woodridge,-41.21235325899994,174.83453239400012,4c62f5cce13495213393bbf0,Bus stop 3710,-41.21335673093945,174.8303810883707,Bus Stop
